,seqnames,start,end,width,strand,CPD,IP64
2654,chr10,16000001,16100000,100000,*,0.932112968,0.865634878
2655,chr10,16100001,16200000,100000,*,1.138678689,0.993303008
2656,chr10,16200001,16300000,100000,*,1.066668976,0.948259689
2657,chr10,16300001,16400000,100000,*,0.692213254,0.936794284
2658,chr10,16400001,16500000,100000,*,0.687380798,0.836010457
2659,chr10,16500001,16600000,100000,*,0.748614339,0.928778478
2660,chr10,16600001,16700000,100000,*,0.690231357,0.822843693
2661,chr10,16700001,16800000,100000,*,0.854421862,0.847567854
2662,chr10,16800001,16900000,100000,*,0.698531127,0.807167368
2663,chr10,16900001,17000000,100000,*,0.825869447,0.85922787
2664,chr10,17000001,17100000,100000,*,0.779200243,0.825331748
2665,chr10,17100001,17200000,100000,*,0.888982891,0.874675787
2666,chr10,17200001,17300000,100000,*,0.800916714,0.799260465
2667,chr10,17300001,17400000,100000,*,0.820273885,0.833088958
2668,chr10,17400001,17500000,100000,*,0.823352073,0.907112599
2669,chr10,17500001,17600000,100000,*,0.803216368,0.885273205
2670,chr10,17600001,17700000,100000,*,0.869122665,0.852064419
2671,chr10,17700001,17800000,100000,*,1.001837125,0.874878256
2672,chr10,17800001,17900000,100000,*,0.212357472,0.520503974
2673,chr10,17900001,18000000,100000,*,0.239851529,0.68400017
2674,chr10,18000001,18100000,100000,*,0.2415312,0.63757425
2675,chr10,18100001,18200000,100000,*,0.276122315,0.531488756
2676,chr10,18200001,18300000,100000,*,0.827837948,0.868219175
2677,chr10,18300001,18400000,100000,*,0.957886176,0.967130905
2678,chr10,18400001,18500000,100000,*,0.686715481,0.837820611
2679,chr10,18500001,18600000,100000,*,0.700448564,0.834401257
2680,chr10,18600001,18700000,100000,*,0.741535999,0.838728728
2681,chr10,18700001,18800000,100000,*,0.712560134,0.831458447
2682,chr10,18800001,18900000,100000,*,0.826547135,1.143427819
2683,chr10,18900001,19000000,100000,*,0.825685626,0.878507649
2684,chr10,19000001,19100000,100000,*,0.935710586,0.914770336
2685,chr10,19100001,19200000,100000,*,1.143225178,0.832442484
2686,chr10,19200001,19300000,100000,*,0.893926184,0.89924997
2687,chr10,19300001,19400000,100000,*,1.136670756,0.976206211
2688,chr10,19400001,19500000,100000,*,0.922593912,0.87122793
2689,chr10,19500001,19600000,100000,*,1.059772531,0.954418665
2690,chr10,19600001,19700000,100000,*,1.014314831,0.929939826
2691,chr10,19700001,19800000,100000,*,0.974249523,0.86620106
2692,chr10,19800001,19900000,100000,*,0.848140862,0.851692021
2693,chr10,19900001,20000000,100000,*,0.948380858,0.903793875
2694,chr10,20000001,20100000,100000,*,1.008196978,0.882051336
2695,chr10,20100001,20200000,100000,*,0.822954984,0.893668744
2696,chr10,20200001,20300000,100000,*,0.723746536,0.83925691
2697,chr10,20300001,20400000,100000,*,0.9278345,0.844505785
2698,chr10,20400001,20500000,100000,*,0.875110053,0.906567829
2699,chr10,20500001,20600000,100000,*,0.874496177,0.923869919
2700,chr10,20600001,20700000,100000,*,0.87554124,0.922042233
2701,chr10,20700001,20800000,100000,*,1.060420615,0.981856398
2702,chr10,20800001,20900000,100000,*,0.803878501,0.876245844
2703,chr10,20900001,21000000,100000,*,0.779281203,0.874675668
2704,chr10,21000001,21100000,100000,*,0.874716675,0.850186372
2705,chr10,21100001,21200000,100000,*,0.746458857,0.837785855
2706,chr10,21200001,21300000,100000,*,0.797989845,0.873237698
2707,chr10,21300001,21400000,100000,*,0.860628674,0.8772238
2708,chr10,21400001,21500000,100000,*,0.786419998,0.929438084
2709,chr10,21500001,21600000,100000,*,0.739345658,0.800421527
2710,chr10,21600001,21700000,100000,*,0.650237174,0.852886705
2711,chr10,21700001,21800000,100000,*,0.685032467,0.817485261
2712,chr10,21800001,21900000,100000,*,1.002669006,0.963472973
2713,chr10,21900001,22000000,100000,*,1.212463142,1.055117445
2714,chr10,22000001,22100000,100000,*,0.800071713,0.847763381
2715,chr10,22100001,22200000,100000,*,1.079085662,0.918924283
2716,chr10,22200001,22300000,100000,*,1.071493446,0.916397288
2717,chr10,22300001,22400000,100000,*,1.118845817,1.009024896
2718,chr10,22400001,22500000,100000,*,0.870430758,0.928888487
2719,chr10,22500001,22600000,100000,*,0.870951072,0.834049761
2720,chr10,22600001,22700000,100000,*,0.795030097,0.781584977
2721,chr10,22700001,22800000,100000,*,0.701847177,0.799423979
2722,chr10,22800001,22900000,100000,*,0.724381507,0.87339723
2723,chr10,22900001,23000000,100000,*,0.694432759,0.761736059
2724,chr10,23000001,23100000,100000,*,0.979398791,0.874736814
2725,chr10,23100001,23200000,100000,*,0.845958713,0.900578503
2726,chr10,23200001,23300000,100000,*,0.889580892,0.852850466
2727,chr10,23300001,23400000,100000,*,0.85322189,0.896768841
2728,chr10,23400001,23500000,100000,*,0.673656708,0.834465467
2729,chr10,23500001,23600000,100000,*,1.017690132,0.87436877
2730,chr10,23600001,23700000,100000,*,0.748096891,0.837283496
2731,chr10,23700001,23800000,100000,*,0.806947976,0.848078803
2732,chr10,23800001,23900000,100000,*,0.884622959,0.948641759
2733,chr10,23900001,24000000,100000,*,0.980605912,0.887680622
2734,chr10,24000001,24100000,100000,*,1.066965661,0.926409765
2735,chr10,24100001,24200000,100000,*,0.857423452,0.899824434
2736,chr10,24200001,24300000,100000,*,0.776901055,0.800151767
2737,chr10,24300001,24400000,100000,*,0.943090551,0.967706969
2738,chr10,24400001,24500000,100000,*,0.710834342,0.780010939
2739,chr10,24500001,24600000,100000,*,0.684093255,0.868581487
2740,chr10,24600001,24700000,100000,*,0.748846129,0.861189174
2741,chr10,24700001,24800000,100000,*,0.656152717,0.806916064
2742,chr10,24800001,24900000,100000,*,0.701992845,0.819678696
2743,chr10,24900001,25000000,100000,*,0.916056465,0.827785233
2744,chr10,25000001,25100000,100000,*,0.778017519,0.860954051
2745,chr10,25100001,25200000,100000,*,0.801553687,0.877070209
2746,chr10,25200001,25300000,100000,*,0.837222704,0.917936148
2747,chr10,25300001,25400000,100000,*,0.854839589,0.793478721
2748,chr10,25400001,25500000,100000,*,0.824382729,0.881832669
2749,chr10,25500001,25600000,100000,*,1.027435665,0.866673248
2750,chr10,25600001,25700000,100000,*,1.185523593,0.888680437
2751,chr10,25700001,25800000,100000,*,0.892593451,0.914780121
2752,chr10,25800001,25900000,100000,*,0.906161729,0.860224628
2753,chr10,25900001,26000000,100000,*,0.928608062,0.904693942
2754,chr10,26000001,26100000,100000,*,0.881477977,0.975912321
2755,chr10,26100001,26200000,100000,*,0.819662662,0.86899734
2756,chr10,26200001,26300000,100000,*,1.029551677,0.986664975
2757,chr10,26300001,26400000,100000,*,1.159302418,1.0074657
2758,chr10,26400001,26500000,100000,*,0.810274846,0.832675523
2759,chr10,26500001,26600000,100000,*,0.651539237,0.792324931
2760,chr10,26600001,26700000,100000,*,0.81284065,0.874936328
2761,chr10,26700001,26800000,100000,*,0.720938696,0.849083616
2762,chr10,26800001,26900000,100000,*,0.820525501,0.867009323
2763,chr10,26900001,27000000,100000,*,0.834389501,0.863201923
2764,chr10,27000001,27100000,100000,*,0.898508599,0.8488447
2765,chr10,27100001,27200000,100000,*,0.888442013,0.962429812
2766,chr10,27200001,27300000,100000,*,0.819552896,0.869836746
2767,chr10,27300001,27400000,100000,*,1.037717072,0.914107512
2768,chr10,27400001,27500000,100000,*,0.899283911,0.826101393
2769,chr10,27500001,27600000,100000,*,0.851105518,0.90275884
2770,chr10,27600001,27700000,100000,*,0.858364164,0.80309378
2771,chr10,27700001,27800000,100000,*,0.975803472,0.87709133
2772,chr10,27800001,27900000,100000,*,1.107529265,0.997557655
2773,chr10,27900001,28000000,100000,*,0.871563826,0.84909136
2774,chr10,28000001,28100000,100000,*,0.844425463,0.872833001
2775,chr10,28100001,28200000,100000,*,0.954575173,1.028563063
2776,chr10,28200001,28300000,100000,*,1.024602472,0.89872254
2777,chr10,28300001,28400000,100000,*,0.932460379,0.915590132
2778,chr10,28400001,28500000,100000,*,1.019130692,0.892862356
2779,chr10,28500001,28600000,100000,*,0.826775054,0.879690011
2780,chr10,28600001,28700000,100000,*,0.68604784,0.865287076
2781,chr10,28700001,28800000,100000,*,0.806003357,0.859563464
2782,chr10,28800001,28900000,100000,*,1.008696762,0.962258844
2783,chr10,28900001,29000000,100000,*,0.678311289,0.842505478
2784,chr10,29000001,29100000,100000,*,0.688767516,0.85242791
2785,chr10,29100001,29200000,100000,*,0.683006434,0.813410274
2786,chr10,29200001,29300000,100000,*,0.805954203,0.882584746
2787,chr10,29300001,29400000,100000,*,0.737518403,0.844344041
2788,chr10,29400001,29500000,100000,*,0.665914445,0.804138988
2789,chr10,29500001,29600000,100000,*,0.701976357,0.822427334
2790,chr10,29600001,29700000,100000,*,0.703847247,0.781312035
2791,chr10,29700001,29800000,100000,*,0.722160054,0.786045911
2792,chr10,29800001,29900000,100000,*,0.616924551,0.778761151
2793,chr10,29900001,30000000,100000,*,0.733625577,0.834752242
2794,chr10,30000001,30100000,100000,*,0.720660644,0.821336385
2795,chr10,30100001,30200000,100000,*,0.572803268,0.793594345
2796,chr10,30200001,30300000,100000,*,0.558784403,0.737813428
2797,chr10,30300001,30400000,100000,*,0.618994492,0.774154898
2798,chr10,30400001,30500000,100000,*,0.749259101,0.847580057
2799,chr10,30500001,30600000,100000,*,1.047131305,0.971287386
2800,chr10,30600001,30700000,100000,*,0.817430286,0.86406532
2801,chr10,30700001,30800000,100000,*,0.674199888,0.821817769
2802,chr10,30800001,30900000,100000,*,0.696798931,0.79932828
2803,chr10,30900001,31000000,100000,*,0.695320248,0.874872089
2804,chr10,31000001,31100000,100000,*,0.474438213,0.754498758
2805,chr10,31100001,31200000,100000,*,0.773275393,0.794869001
2806,chr10,31200001,31300000,100000,*,0.926667994,0.886028798
2807,chr10,31300001,31400000,100000,*,0.693604022,0.815065531
2808,chr10,31400001,31500000,100000,*,0.703685063,0.758690129
2809,chr10,31500001,31600000,100000,*,1.125298063,0.880109986
2810,chr10,31600001,31700000,100000,*,0.967358747,0.86572489
2811,chr10,31700001,31800000,100000,*,1.175903565,1.016867644
2812,chr10,31800001,31900000,100000,*,0.885363772,0.888405796
2813,chr10,31900001,32000000,100000,*,0.794564939,0.790544536
2814,chr10,32000001,32100000,100000,*,0.777625437,0.805055549
2815,chr10,32100001,32200000,100000,*,1.004820362,0.848802528
2816,chr10,32200001,32300000,100000,*,0.744689836,0.884017674
2817,chr10,32300001,32400000,100000,*,0.885591741,0.827793255
2818,chr10,32400001,32500000,100000,*,0.74750428,0.853757369
2819,chr10,32500001,32600000,100000,*,0.841487672,0.895821092
2820,chr10,32600001,32700000,100000,*,0.789895343,0.840048857
2821,chr10,32700001,32800000,100000,*,1.282754815,1.026185438
2822,chr10,32800001,32900000,100000,*,1.343760402,1.152240765
2823,chr10,32900001,33000000,100000,*,1.393539324,1.080241853
2824,chr10,33000001,33100000,100000,*,1.218723316,0.92335701
2825,chr10,33100001,33200000,100000,*,1.157852942,0.978024044
2826,chr10,33200001,33300000,100000,*,0.941869296,0.875322593
2827,chr10,33300001,33400000,100000,*,0.645425437,0.812450139
2828,chr10,33400001,33500000,100000,*,0.623978942,0.762198715
2829,chr10,33500001,33600000,100000,*,0.68907692,0.773761434
2830,chr10,33600001,33700000,100000,*,0.645846348,0.764984566
2831,chr10,33700001,33800000,100000,*,0.690236312,0.826121927
2832,chr10,33800001,33900000,100000,*,0.826139121,0.823823558
2833,chr10,33900001,34000000,100000,*,0.751130841,0.884214531
2834,chr10,34000001,34100000,100000,*,0.679337945,0.816997063
2835,chr10,34100001,34200000,100000,*,0.752155526,0.882336935
2836,chr10,34200001,34300000,100000,*,0.710065779,0.864560986
2837,chr10,34300001,34400000,100000,*,0.72236131,0.824472225
2838,chr10,34400001,34500000,100000,*,0.658169694,0.749659013
2839,chr10,34500001,34600000,100000,*,0.746521081,0.81598192
2840,chr10,34600001,34700000,100000,*,0.819207411,0.784651545
2841,chr10,34700001,34800000,100000,*,0.82686105,0.798249616
2842,chr10,34800001,34900000,100000,*,0.818198612,0.826420657
2843,chr10,34900001,35000000,100000,*,0.807997662,0.875641394
2844,chr10,35000001,35100000,100000,*,0.718372876,0.788239343
2845,chr10,35100001,35200000,100000,*,0.769465831,0.931302066
2846,chr10,35200001,35300000,100000,*,0.640041393,0.775609348
2847,chr10,35300001,35400000,100000,*,0.812547843,0.886518146
2848,chr10,35400001,35500000,100000,*,0.899971363,0.867517419
2849,chr10,35500001,35600000,100000,*,0.780518242,0.899196581
2850,chr10,35600001,35700000,100000,*,0.699293248,0.848013997
2851,chr10,35700001,35800000,100000,*,0.621839568,0.872326003
2852,chr10,35800001,35900000,100000,*,0.621821441,0.73650858
2853,chr10,35900001,36000000,100000,*,0.764541004,0.835753219
2854,chr10,36000001,36100000,100000,*,0.758443139,0.874264665
2855,chr10,36100001,36200000,100000,*,0.785946084,0.89160355
2856,chr10,36200001,36300000,100000,*,0.820828711,0.90099797
2857,chr10,36300001,36400000,100000,*,0.856839276,0.842982493
2858,chr10,36400001,36500000,100000,*,0.956046004,0.882210861
2859,chr10,36500001,36600000,100000,*,1.079092205,1.00008364
2860,chr10,36600001,36700000,100000,*,0.934415281,0.835183051
2861,chr10,36700001,36800000,100000,*,0.907810262,0.902892827
2862,chr10,36800001,36900000,100000,*,0.862136683,0.795666135
2863,chr10,36900001,37000000,100000,*,0.860554726,0.867731936
2864,chr10,37000001,37100000,100000,*,0.961849905,0.81839071
2865,chr10,37100001,37200000,100000,*,0.915096257,0.891951775
2866,chr10,37200001,37300000,100000,*,0.746573072,0.875469186
2867,chr10,37300001,37400000,100000,*,0.925973489,0.955263743
2868,chr10,37400001,37500000,100000,*,0.750006973,0.958320699
2869,chr10,37500001,37600000,100000,*,0.83610879,0.894608742
2870,chr10,37600001,37700000,100000,*,1.150323375,1.00629824
2871,chr10,37700001,37800000,100000,*,0.776937083,0.858191395
2872,chr10,37800001,37900000,100000,*,0.979043378,0.902358312
2873,chr10,37900001,38000000,100000,*,1.012560506,1.000214723
2874,chr10,38000001,38100000,100000,*,0.858453743,0.875359086
2875,chr10,38100001,38200000,100000,*,0.989943218,0.968789973
2876,chr10,38200001,38300000,100000,*,0.873550028,0.942114896
2877,chr10,38300001,38400000,100000,*,0.968377363,0.946736833
2878,chr10,38400001,38500000,100000,*,0.9260189,0.883398733
2879,chr10,38500001,38600000,100000,*,0.693033794,0.931899045
2880,chr10,38600001,38700000,100000,*,0.627425793,0.825402507
2881,chr10,38700001,38800000,100000,*,0.678737923,1.408043795
2882,chr10,38800001,38900000,100000,*,0.917538722,1.564499011
2883,chr10,38900001,39000000,100000,*,0.826840917,0.954807255
2884,chr10,39000001,39100000,100000,*,0.956239822,1.319093645
2885,chr10,39100001,39200000,100000,*,1.269828688,2.183573994
2886,chr10,39200001,39300000,100000,*,NA,NA
2887,chr10,39300001,39400000,100000,*,NA,NA
2888,chr10,39400001,39500000,100000,*,NA,NA
2889,chr10,39500001,39600000,100000,*,NA,NA
2890,chr10,39600001,39700000,100000,*,NA,NA
2891,chr10,39700001,39800000,100000,*,NA,NA
2892,chr10,39800001,39900000,100000,*,NA,NA
2893,chr10,39900001,40000000,100000,*,NA,NA
2894,chr10,40000001,40100000,100000,*,NA,NA
2895,chr10,40100001,40200000,100000,*,NA,NA
2896,chr10,40200001,40300000,100000,*,NA,NA
2897,chr10,40300001,40400000,100000,*,NA,NA
2898,chr10,40400001,40500000,100000,*,NA,NA
2899,chr10,40500001,40600000,100000,*,NA,NA
2900,chr10,40600001,40700000,100000,*,NA,NA
2901,chr10,40700001,40800000,100000,*,NA,NA
2902,chr10,40800001,40900000,100000,*,NA,NA
2903,chr10,40900001,41000000,100000,*,NA,NA
2904,chr10,41000001,41100000,100000,*,NA,NA
2905,chr10,41100001,41200000,100000,*,NA,NA
2906,chr10,41200001,41300000,100000,*,NA,NA
2907,chr10,41300001,41400000,100000,*,NA,NA
2908,chr10,41400001,41500000,100000,*,NA,NA
2909,chr10,41500001,41600000,100000,*,NA,NA
2910,chr10,41600001,41700000,100000,*,NA,NA
2911,chr10,41700001,41800000,100000,*,NA,NA
2912,chr10,41800001,41900000,100000,*,NA,NA
2913,chr10,41900001,42000000,100000,*,NA,NA
2914,chr10,42000001,42100000,100000,*,NA,NA
2915,chr10,42100001,42200000,100000,*,NA,NA
2916,chr10,42200001,42300000,100000,*,NA,NA
2917,chr10,42300001,42400000,100000,*,0.725015774,0.964328709
2918,chr10,42400001,42500000,100000,*,0.574523286,0.718039127
2919,chr10,42500001,42600000,100000,*,0.509072187,0.648846797
2920,chr10,42600001,42700000,100000,*,0.822002777,0.965111252
2921,chr10,42700001,42800000,100000,*,0.810537813,1.215366566
2922,chr10,42800001,42900000,100000,*,0.889732668,1.166507696
2923,chr10,42900001,43000000,100000,*,0.740338701,0.861794748
2924,chr10,43000001,43100000,100000,*,0.887692199,0.89440313
2925,chr10,43100001,43200000,100000,*,0.904783718,0.904798196
2926,chr10,43200001,43300000,100000,*,0.658708457,0.856157244
2927,chr10,43300001,43400000,100000,*,0.884246164,0.919977589
2928,chr10,43400001,43500000,100000,*,0.908444636,0.911889154
2929,chr10,43500001,43600000,100000,*,0.67995565,0.754614697
2930,chr10,43600001,43700000,100000,*,0.75599651,0.783721147
2931,chr10,43700001,43800000,100000,*,0.683669141,0.762165692
2932,chr10,43800001,43900000,100000,*,0.554646151,0.737718562
2933,chr10,43900001,44000000,100000,*,0.813837882,0.872618163
2934,chr10,44000001,44100000,100000,*,0.880829105,0.925158047
2935,chr10,44100001,44200000,100000,*,0.745121879,0.864798319
2936,chr10,44200001,44300000,100000,*,0.869612868,0.840981627
2937,chr10,44300001,44400000,100000,*,0.76497057,0.943873357
2938,chr10,44400001,44500000,100000,*,0.874655515,0.822014199
2939,chr10,44500001,44600000,100000,*,0.801556556,0.903698551
2940,chr10,44600001,44700000,100000,*,0.928907935,0.978906786
2941,chr10,44700001,44800000,100000,*,1.045317155,0.98216389
